user_id,name,email,geographic_location,signup_date,last_login_date,subscription_tier,missed_payments,canceled_subscription,upgraded_subscription,upgrade_date,customer_support_tickets,ticket_resolved,churned
07dcb6b7-ab2b-43bb-99f8-16316e099d04,Jennifer Owen,susan18@example.net,Maldives,2020-08-09,2021-02-15,enterprise,0,,False,,8,,False
d8b2a659-95ff-4a41-87d2-a180e10039b4,Robert Cruz,eileenbeard@example.com,United States Minor Outlying Islands,2023-06-04,2023-09-02,basic,2,,True,2023-09-18,10,,False
d2552a00-6572-4c7b-b7da-7552f37d6aaa,Mark Lee,stevenslucas@example.com,Bermuda,2022-03-02,2022-10-27,basic,1,,False,,9,,False
f798e907-b7d0-4a69-a95f-99f3a4fba7a8,Mark Summers,ashleyjackson@example.com,Guinea-Bissau,2020-01-14,2020-12-15,pro,3,2020-05-13,False,,7,,True
ad44f190-3c55-442a-ab7a-f2c8bc3152df,Tyler Golden,zimmermanamber@example.net,Central African Republic,2021-06-01,2021-11-18,enterprise,0,2022-02-27,False,,3,,True
edfdb116-39cf-4940-b4ad-79fc521f784f,Joseph Stewart,lopezjoshua@example.net,South Africa,2020-06-19,2020-10-10,pro,2,2021-03-11,True,2020-10-13,6,,True
a85a3680-7e45-40ae-9c06-1cee1f600c4d,Jacqueline Walker,lauratyler@example.net,Comoros,2021-04-05,2021-04-11,basic,2,2021-08-26,False,,9,,True
d4f0eae2-9b18-4b83-8ca7-be571c565bd2,Cathy Schmidt,markcobb@example.net,Norfolk Island,2021-04-26,2021-09-11,basic,1,2021-09-10,False,,4,,True
0d41c6c5-7c80-485d-8a9d-c24fa02d402e,Wayne Martin,sheila33@example.org,Lebanon,2021-05-01,2021-06-10,basic,0,,False,,7,False,False
b582e1a1-356c-49dd-816b-90478ac83538,Jessica Maddox,cristinarogers@example.org,Kyrgyz Republic,2020-06-05,2020-06-19,enterprise,3,,False,,10,True,False
9321edcf-991e-49de-acb5-4c66a7882850,Michael James,gomezjose@example.org,China,2023-08-25,2023-12-24,pro,2,2023-11-28,False,,2,True,True
c163d894-fc36-48b0-8845-af7409240a55,Stephen Compton,dwaynepeters@example.org,Spain,2022-08-14,2022-10-08,enterprise,2,,True,2022-10-03,1,False,False
8c78c1f4-0827-4669-8599-79a7dc082992,Stephen Smith,lhoover@example.com,Kazakhstan,2023-12-14,2024-11-13,pro,1,2024-11-24,True,2024-01-27,5,,True
60d4ed61-50ea-4765-b2ce-4071714fd6be,Joseph Hess,morganshannon@example.com,Australia,2024-04-29,2025-02-23,enterprise,2,2025-04-27,False,,3,False,True
556acdc5-7480-4ff6-ba3a-f7e7e7608559,Kayla Young,kimrodney@example.org,Faroe Islands,2020-10-10,2021-04-30,enterprise,0,,False,,7,True,False
e046aa9e-7c3d-4d5b-90b2-50155c74013f,Michael Savage,wramirez@example.net,Mauritius,2023-12-18,2024-01-03,pro,2,,False,,1,True,False
95f7c874-a591-464d-a3ff-64bfad0ee0aa,Matthew Luna DDS,amy96@example.com,Guyana,2024-11-21,2025-04-05,basic,3,2025-04-23,False,,6,,True
21d48e8d-25a7-44cc-99b4-54aa6ec14a4b,Curtis Grant,jackiewalker@example.org,Madagascar,2021-07-30,2022-07-10,basic,0,2021-09-21,False,,7,,True
2302438f-2767-475d-a1d6-461874bd702c,Jeffrey Little,millerpaul@example.com,Central African Republic,2022-01-05,2022-09-07,enterprise,2,,True,2022-02-13,6,,False
62ab6fd7-c0cc-464b-823e-3b7c34de3154,Nicole Smith,ecook@example.net,Cyprus,2021-01-27,2021-05-24,basic,1,2021-04-13,False,,4,,True
b5ff0d75-68f1-4df5-b0a8-ba2963d4b753,Erik Anderson,palmerbrenda@example.com,British Indian Ocean Territory (Chagos Archipelago),2021-10-27,2022-06-14,pro,0,2022-07-14,False,,0,,True
f187b302-8ac3-407d-8f50-cae4635b1717,Melissa Hess,johnsonjessica@example.com,Solomon Islands,2021-12-19,2022-07-04,enterprise,1,2022-12-16,True,2022-04-10,1,,True
33c52329-8452-4313-881c-d2040fdbbbda,Richard Lambert,kboyd@example.net,Croatia,2021-09-20,2022-04-02,basic,0,,False,,1,,False
6ed805c6-6f61-4265-8fdd-28c56e6de66f,Matthew Kennedy,carolinebarnes@example.org,Guernsey,2022-06-21,2023-04-29,enterprise,1,2023-03-01,False,,10,,True
7b5feac1-aba4-43ce-a91b-9f01f67592c0,Thomas Bowman,lcampos@example.org,Vanuatu,2023-06-23,2023-10-14,basic,1,,True,2023-07-24,6,False,False
1f4a9d1d-47e9-403c-97ac-d7a42204872f,Elizabeth Williams,christinevasquez@example.net,Sri Lanka,2023-05-10,2024-04-16,enterprise,3,2023-09-17,True,2023-07-31,4,,True
e64f320a-c4db-43bd-ad29-32e1bde0a49c,Mario Mann,matthewbrown@example.net,Reunion,2024-03-16,2024-08-09,basic,1,,False,,0,,False
38519194-21f3-45e5-a94b-3005ce8455db,Christopher Walker,albertschwartz@example.com,Benin,2022-05-16,2022-07-23,enterprise,2,2023-05-13,False,,2,,True
6a0c3d6a-81d6-4ea9-bd5b-3366d813c2c9,Nathan Smith PhD,nshepherd@example.com,Martinique,2023-03-11,2023-03-22,basic,3,2023-09-23,False,,8,,True
ce31053a-2181-4870-a89e-f95073a60552,Daniel Perry,jacqueline12@example.net,Qatar,2020-06-29,2021-02-22,pro,0,2021-06-13,False,,1,True,True
a37e6c82-8ee5-4029-9464-cadcf190db74,Emily Jordan,erinfrazier@example.com,Cocos (Keeling) Islands,2022-01-21,2022-11-08,basic,3,,False,,6,False,False
e13c2bd3-f696-4462-b2db-753c491ea270,Brian Ray,vrichardson@example.org,United Kingdom,2020-08-29,2021-05-31,enterprise,3,2020-11-27,True,2020-11-26,8,,True
34b9b437-5850-4ecf-a544-8b65d12b66ec,Colleen Murphy,bobbybean@example.com,Saint Pierre and Miquelon,2023-08-02,2024-01-23,pro,2,2023-12-01,False,,8,False,True
5aa580b0-4e3e-4ff8-bdf1-8f6fe4020483,Kaitlyn Manning,ulopez@example.net,Korea,2024-11-25,2024-12-25,pro,2,2025-10-16,True,2025-02-24,1,True,True
756d2b1c-aa34-414d-bb5b-a9526ed59db9,Christopher Edwards,groberts@example.com,Greenland,2021-06-17,2022-02-11,pro,1,2021-11-21,False,,1,,True
7351c018-b38c-4cde-be4b-8a839c9894f0,Elizabeth Martinez,allison61@example.net,Ghana,2022-10-18,2023-01-25,basic,1,,False,,7,,False
1fda882b-43ab-40a5-b80b-9ebe897c713b,Barry Ray,mortonmichelle@example.com,United Arab Emirates,2023-12-15,2024-06-15,enterprise,1,2024-09-01,True,2024-05-23,0,,True
29ad5ed8-3282-46e8-b31b-6053a7a02f52,Casey Beasley,wattstracy@example.com,Somalia,2021-01-19,2021-01-26,pro,1,,True,2021-06-12,8,True,False
ec3a185c-9dd4-4328-ab66-4d9eebc3b5c1,Andrew Murphy,jessica64@example.net,Guadeloupe,2023-09-06,2023-10-17,basic,0,2024-04-07,True,2023-10-24,0,,True
a956e75b-35a8-4557-8ba7-fddc45dbd139,Denise Howard,elliottnicholas@example.com,Croatia,2022-06-18,2023-06-16,enterprise,3,2023-05-15,False,,5,False,True
c11c6483-72b2-4d50-ba11-a26c1bb80b06,Joshua Gardner,mrice@example.net,United States Minor Outlying Islands,2024-04-18,2024-05-19,pro,3,,True,2024-07-24,4,,False
38cf86f2-e8d2-407b-beed-8a484519c0ee,Daryl Burke,collinsjeffrey@example.net,Barbados,2022-01-10,2022-02-21,enterprise,1,2022-08-22,True,2022-02-13,2,,True
6c4be2a0-1875-4f97-b1bc-ccc3152fd5f3,Matthew Anderson,ronaldcolon@example.com,Seychelles,2021-03-30,2022-03-15,basic,0,2021-10-11,True,2021-09-02,8,True,True
7a3b53d6-bd59-41b7-9b2b-99ae51b2b1fd,Heather Preston,dustinspencer@example.org,Moldova,2023-03-10,2023-08-08,basic,1,,True,2023-05-16,6,True,False
9cdbfd3b-1a7c-4387-8bfd-64cf6008fe3d,Jacqueline Jimenez,kellerchristopher@example.com,Namibia,2024-12-13,2025-09-20,basic,2,2025-04-21,False,,2,False,True
41f1ff62-cccb-40d9-8cbb-a4f7b8df0bfd,Ryan Rocha,blackeric@example.net,Hong Kong,2023-11-24,2024-04-28,pro,2,2024-07-04,False,,0,,True
4a77ca94-f31b-4a76-beb4-ec6d9ad40434,Larry Barron,mannalan@example.org,Djibouti,2020-06-25,2020-11-15,enterprise,3,,False,,9,,False
d6fd5993-3423-4144-9c93-0d57f3a7b246,Michael Leon,simmonslori@example.com,Palestinian Territory,2024-12-10,2025-06-27,enterprise,0,,True,2025-03-22,6,,False
c78390dd-d606-478a-ba52-2ab2b85a9935,Gerald King,donaldsonrichard@example.net,Iraq,2024-01-28,2024-02-12,enterprise,2,2024-11-02,False,,8,,True
45b8417b-3c9b-42cc-81f1-25a935e6486b,Danielle Henson,frodriguez@example.net,Zambia,2022-01-01,2022-07-10,basic,2,,False,,8,,False
9dd3fe9a-35f4-4447-addd-d425649d546a,Fernando Sims,nicole73@example.org,Guadeloupe,2020-04-22,2020-07-20,basic,3,,False,,4,,False
f9f08185-0f59-49b3-b050-590969498b69,Tiffany Scott,wilsonethan@example.com,Ireland,2023-05-05,2023-08-11,enterprise,0,,True,2023-06-30,2,True,False
ae954e8f-3667-4d5f-918c-2dcc2413623b,Christopher Smith,patricia51@example.com,Zambia,2020-09-22,2021-07-12,pro,2,,True,2020-11-12,1,True,False
14b888b4-592e-4f6e-9164-855ac9d236e6,Mary George,riverakevin@example.net,Oman,2023-07-12,2023-10-29,pro,0,,False,,5,False,False
9498669c-b600-4aad-9816-20cf387b9474,Valerie Hernandez,tracyjordan@example.com,Pitcairn Islands,2024-12-15,2025-06-11,basic,1,,False,,4,False,False
3cbc026f-145c-4bca-8f54-b32f782d1f45,Kaitlyn Stewart,weavermelinda@example.net,Korea,2024-01-14,2024-04-02,enterprise,0,,False,,8,,False
6b941d95-421c-4ca7-9468-149cd9356a48,Mary Jefferson,sandra03@example.com,Kuwait,2022-01-03,2022-07-29,pro,3,2022-09-30,True,2022-04-03,8,,True
7695bb09-5cce-4670-8158-1c5d527a9273,Jennifer Juarez,johndonaldson@example.net,Faroe Islands,2020-06-25,2021-04-09,pro,0,2021-06-04,False,,8,,True
47e1e3e4-703b-4656-8900-bc2020f979a5,Brian Flores,jimmyburns@example.com,Bulgaria,2022-09-02,2023-03-12,basic,0,2023-01-08,False,,0,,True
fa2f9f81-50c7-4db8-a606-f4fac5a8dbec,Julie Murphy,matthewsullivan@example.org,Thailand,2022-08-19,2023-01-27,basic,0,,False,,9,,False
0eee9b1d-a5b6-483c-ba67-cd5cb712c5a0,Emily Vang,deannaalexander@example.net,Monaco,2021-04-09,2021-07-19,enterprise,3,2022-03-06,False,,6,True,True
9dcdccca-9d17-45da-abc8-0ca8fbd2dee6,Tracy Greene,delgadojacqueline@example.com,Argentina,2023-06-18,2023-07-31,pro,1,2024-01-08,False,,3,,True
b86f73de-fed0-451f-9987-c6391e79da26,Janet Leon,brittanypena@example.org,Estonia,2021-09-29,2022-08-03,pro,0,,True,2022-03-25,9,,False
8dca97bf-7098-4edf-8430-27e9741aaca9,Melinda Gonzales,fcooper@example.com,France,2021-12-13,2022-04-03,enterprise,0,,False,,10,,False
06e2cff4-c3c8-456f-bd94-6b4613a1fb83,Miss Barbara Cantrell,dross@example.net,United Arab Emirates,2021-02-25,2022-01-17,pro,2,2021-07-08,True,2021-06-01,4,,True
114625c1-04e5-493a-8dac-56ed2913f91b,Gordon Brown,jennifermccullough@example.org,Saudi Arabia,2024-11-29,2024-12-14,pro,1,2025-10-17,False,,1,,True
659d6e38-5b4b-4019-98ac-7d184034e4d8,Connie Davis,apacheco@example.org,Uruguay,2023-10-31,2024-10-30,enterprise,1,2024-03-11,False,,2,,True
1bd40819-b5ab-4660-b831-660024d59475,Howard Garcia,bonillajonathan@example.com,Ethiopia,2021-02-08,2021-04-08,enterprise,2,,False,,7,,False
80b90cc4-5d25-4e20-b9c3-54c6d1e8c9e9,Kurt Kline,martha34@example.net,Swaziland,2024-03-30,2025-03-11,enterprise,0,,True,2024-08-25,9,,False
521c4a0a-58d8-4b1a-b685-d98104b64e7c,Steve Reed,robertskatherine@example.org,Benin,2024-10-22,2025-08-25,pro,2,2025-10-12,False,,5,True,True
c68bc3c1-dc22-497c-bf3f-568c33094dc2,Ms. Crystal Foster,daydaniel@example.com,Zambia,2021-10-05,2022-03-04,enterprise,2,2022-09-20,False,,5,,True
69573446-d066-4bcb-86de-b3fffa26b2f8,Christy Henson,damontaylor@example.org,Iceland,2024-06-27,2024-07-29,enterprise,0,2025-05-22,False,,7,,True
8e21f81e-bec0-498a-a424-230e15cf5fe3,Michael Clark MD,feliciamorgan@example.com,Ukraine,2020-11-13,2021-11-07,basic,1,,True,2021-03-26,4,,False
e0349a56-4e75-4f90-af52-8db3a2bd9e2d,Dr. Tiffany Quinn,lynntammy@example.com,Antarctica (the territory South of 60 deg S),2024-06-24,2025-02-04,basic,3,2025-06-02,False,,6,,True
4c62f6c8-3458-41f4-9a48-e03bacf10f72,Mary Beltran,iparks@example.org,Jersey,2020-04-16,2020-04-17,enterprise,2,,False,,4,,False
b8130264-a33d-4249-9361-53795fb3f88e,Alyssa King,colton40@example.org,Marshall Islands,2024-06-27,2025-01-04,basic,2,,False,,0,True,False
2ea14745-0a9f-46f4-b2a0-31f5966587fb,Kelly Lester,lparsons@example.com,Malaysia,2021-04-05,2021-07-11,pro,3,,False,,10,True,False
caf7a60a-6e86-4863-b303-22cc729f3bdf,Wyatt Friedman,jacob99@example.net,China,2024-05-08,2024-07-18,pro,3,,False,,3,,False
290e03a8-34b8-4749-bdb1-9e96c396d180,Chase Murphy,nuneztyrone@example.net,Norfolk Island,2020-12-25,2021-11-03,basic,1,,False,,1,True,False
a3f50141-3615-4555-8a1a-2b052fde4e02,Christopher Garcia,parksmelissa@example.com,Rwanda,2021-10-11,2022-04-09,enterprise,2,,False,,2,,False
0dc08a83-2143-4fa8-9c1c-09200b8e0015,James Brown,karen47@example.org,Tuvalu,2022-06-28,2023-01-11,pro,0,,False,,10,True,False
f11e0c77-3347-4c09-bb42-a1e1b382259d,Mark Collins,sanderskrystal@example.com,Dominica,2020-10-25,2021-09-04,enterprise,3,,False,,9,,False
9e7e982c-87cc-4327-a81d-48d6962a2c38,Christopher Anthony,scottknight@example.org,Armenia,2020-03-29,2021-02-19,enterprise,1,2020-08-29,False,,2,False,True
8b832788-8891-4649-97d5-0ba63b56dc10,Jacob Gutierrez,glong@example.com,Equatorial Guinea,2020-02-10,2020-06-03,basic,1,,False,,0,,False
25ff9856-bed2-4a83-a291-8e25c7dd49cb,John Cameron,tkeller@example.org,Kiribati,2022-07-17,2022-11-23,basic,0,,False,,6,True,False
bcb21318-d0c8-4587-8737-7404d5874ae7,Steven Dalton,haynesmichele@example.com,Mauritius,2021-04-08,2021-08-09,basic,3,2021-08-15,True,2021-07-02,0,True,True
6053ff00-d1a6-46a6-8de5-d532246fa982,Janice Jones,wrightchristian@example.net,Western Sahara,2021-07-07,2021-08-28,basic,2,2022-03-29,False,,9,False,True
e4321275-1e57-4359-9246-65b8e6e8b324,Suzanne Johnson,simmonssteve@example.org,Jordan,2024-05-21,2025-02-02,basic,1,2024-10-27,False,,8,,True
cc23ad73-3351-4906-a8d5-75d2a55683f9,Micheal Lopez,smithrebecca@example.net,Cyprus,2020-12-12,2021-09-29,basic,2,,True,2021-04-16,1,,False
122420d0-3a7d-455e-ad48-3ce3091b09ca,Christine Adams,parkerdanielle@example.net,Israel,2023-07-19,2023-08-12,pro,1,,False,,5,,False
1ab1e3b3-bea9-4b2f-8eef-6402cc343c8d,Ann Winters,olivialong@example.com,Benin,2022-05-26,2023-02-24,pro,3,,False,,1,,False
e7025d95-a846-4cfc-acda-24400de16cda,Joshua Bryant,floydjill@example.net,Saint Helena,2020-08-12,2021-04-19,basic,1,2020-11-16,False,,9,,True
c842dbf4-c914-40a8-b198-08003d11a6ad,Andrew Smith,rodriguezmichael@example.org,United States of America,2024-03-16,2024-10-13,basic,0,,False,,2,,False
0ef14b82-4875-46ce-b1da-c0685b99e176,Laura Cardenas,sboyd@example.net,Mauritius,2020-11-05,2021-04-04,basic,2,,True,2021-04-17,2,,False
de8bbefe-0fd3-447c-b635-a23fdbc98c4e,Benjamin Wilson,andrewtaylor@example.net,Poland,2022-04-15,2022-05-08,enterprise,2,,False,,9,,False
6e31e408-1c3c-48ca-b540-fb5ac372ccd1,Cynthia Sullivan,howardemily@example.com,Senegal,2020-12-23,2021-08-16,pro,3,2021-07-05,False,,9,,True
897d0773-c653-4a03-a14c-fc610cea9d96,Michael Fox,emontgomery@example.net,Malawi,2021-03-10,2022-02-17,enterprise,0,2021-07-16,False,,5,,True
7c94ca63-40a3-43ed-b9b0-2b767faae3e6,Christopher Lynn,gwagner@example.org,Mozambique,2021-10-28,2022-10-21,enterprise,3,,False,,9,,False
50a62684-b26c-4601-802c-7ca6f261f410,Steven Schwartz,castroralph@example.com,Saudi Arabia,2023-03-24,2023-10-12,enterprise,1,2023-10-20,False,,1,,True
ea5fa53c-e801-47dd-a506-d17429cc5d7b,Garrett Ward,lisasmith@example.com,Turkmenistan,2022-06-02,2023-04-23,pro,3,2022-08-20,False,,5,True,True
839c20f7-d618-4904-8777-3bd44d4e5bf1,Robert Henderson,johncrawford@example.org,Saint Lucia,2022-07-21,2022-08-28,enterprise,3,,True,2022-12-03,1,,False
4df8199b-546b-43c2-94aa-3db047dd7195,Helen Williamson,charles22@example.com,Philippines,2020-09-24,2020-11-28,basic,1,,False,,0,True,False
13220ee4-52a3-487b-8174-5ada3a7b1907,Emily Martinez,ggriffin@example.net,Mauritania,2023-01-14,2023-09-09,basic,2,,False,,5,,False
04e6b9b2-1e96-40df-abfc-30cf85cce210,Joseph Stephenson,spencersarah@example.com,Somalia,2022-06-21,2023-01-16,pro,2,,False,,8,,False
422aee0d-5184-4475-a980-f35c2df8c3b7,Terrance Liu,jaclyn95@example.org,Lesotho,2023-11-21,2024-07-30,basic,2,,False,,7,True,False
007e0db2-8b2d-4658-b701-71319622a5e9,Kim Landry,jose90@example.com,Canada,2020-05-04,2020-11-04,pro,3,2020-10-26,False,,7,,True
b51c89cc-002c-40e7-9bcc-7596489ee127,Roger West,trichmond@example.org,Cameroon,2023-08-31,2024-02-07,basic,1,2024-04-19,False,,1,,True
afa91af4-e1a7-4981-8f50-b446d7a5c8ab,Rebecca Allen,hannah35@example.com,Algeria,2020-03-02,2020-07-04,pro,3,,False,,9,,False
ce5b0064-fcbb-483e-a3e6-492b01d04322,Dr. Sharon Newton,stucker@example.org,Cape Verde,2022-01-08,2022-01-26,pro,3,,False,,10,False,False
4d673e3a-5f40-4d1b-895b-fa9dded143c7,Jason Mckenzie,uwilson@example.net,Nepal,2021-10-14,2022-09-11,pro,0,,True,2022-03-11,10,True,False
5314b695-db82-4d95-a9bb-3dd9a1a6d902,Danielle Marquez,alexiswalsh@example.net,China,2021-11-15,2022-06-11,pro,0,,False,,1,False,False
2dbb1d8d-3caf-4db6-aac0-1fe996ff742c,Cesar Allen,ffigueroa@example.net,Uzbekistan,2023-04-25,2023-09-29,pro,0,,True,2023-06-20,6,,False
79e75fd4-eb9a-4cd2-9d98-fdb74f6b52d8,Rebecca Wall,brianhunt@example.org,Netherlands Antilles,2020-01-02,2020-05-14,enterprise,1,2020-08-27,True,2020-04-02,3,,True
b78e461c-56ed-434d-aeb5-7496709d865d,Patrick Torres,clarkadam@example.org,Ecuador,2020-07-13,2021-04-17,basic,1,,True,2020-09-18,5,,False
19567ec2-4027-405b-aa81-26af7a099722,Susan Mitchell,meganlong@example.com,Nicaragua,2022-08-25,2023-06-26,pro,0,2022-11-06,False,,7,,True
a453ef9b-7a7a-41bd-baaa-565ed066eea8,Helen Wilson,amanda88@example.com,Guinea-Bissau,2023-03-07,2023-12-03,enterprise,3,2023-04-15,False,,7,,True
e7804216-a8b8-445d-8f8e-894a4c29daa6,Katherine Allen,sherrigomez@example.org,Pitcairn Islands,2021-02-12,2021-07-08,enterprise,0,,False,,0,,False
ba2b4834-915a-4237-b60a-6517542ecf0d,Sarah Blackburn,fergusonanne@example.com,Cape Verde,2024-12-07,2025-05-03,pro,3,2025-07-16,False,,10,,True
05658051-c507-4e4b-bcd1-dc570aa91b37,Eric Jimenez,laura13@example.org,Svalbard & Jan Mayen Islands,2022-02-06,2022-03-23,enterprise,2,,False,,7,,False
440537d6-349d-42b8-b9ff-b20e3649e97c,Richard Williams,bennettruben@example.net,Uzbekistan,2024-05-17,2024-10-06,enterprise,2,,False,,7,,False
10e8368c-b2eb-4ce7-bb01-c304981750b6,Christopher Dean,mhernandez@example.org,Colombia,2022-04-16,2022-06-26,basic,0,,True,2022-10-04,4,,False
2e375c8b-3628-458b-a667-072ad3feb2c6,Mason Smith,johnconrad@example.net,Niger,2022-09-04,2023-06-23,basic,1,2022-11-26,True,2022-10-24,6,,True
3030ff62-cb90-43eb-9eac-a4b55a96d8e8,Andre Quinn,jessicamitchell@example.com,Guyana,2023-08-24,2024-08-06,enterprise,3,,False,,3,False,False
3b7a900b-dc76-462d-a790-d6354d106e34,Christopher Schneider,vnorman@example.com,New Caledonia,2022-07-16,2023-05-03,pro,0,,True,2022-09-07,7,,False
b54b2a83-7455-40c1-af95-58a09e1ebea2,Daniel Finley,vaughndrew@example.com,Zimbabwe,2022-04-01,2022-12-22,basic,0,,True,2022-05-30,5,,False
99c47d9f-a385-449c-96f6-495560b234ee,Zachary Wallace,brittanyboone@example.net,Guam,2022-11-23,2023-10-17,basic,1,,True,2023-01-18,10,,False
05ac9ef3-653e-49ed-a28c-05d3ddd2ce1a,Taylor Hall,krausemichael@example.org,Lithuania,2022-08-24,2023-02-04,basic,2,2023-01-09,False,,9,,True
cbbd0a13-ad15-455b-b131-4e85b05bd03b,Christopher Brown,lindsey10@example.com,Cocos (Keeling) Islands,2023-02-19,2023-03-27,enterprise,1,,True,2023-04-28,3,,False
36c95fbd-3f5a-48bb-a3c2-7a6788102f00,Laura Williams,omorales@example.org,Niger,2021-11-05,2022-02-20,enterprise,1,2022-01-17,True,2022-01-01,3,False,True
f16caea1-15e1-4ed2-8151-3625b171236c,Rebecca Neal,benjamin94@example.org,Myanmar,2020-10-31,2021-10-29,basic,3,,True,2021-02-20,3,,False
f946a420-5d42-414d-ba81-20d1f8a35a0c,Juan Li,michaelramirez@example.org,Luxembourg,2022-04-24,2023-01-02,enterprise,1,2022-09-23,True,2022-08-17,3,,True
82c4207a-2e02-4843-8d42-59fbb4a22999,Olivia Anderson,tracy91@example.org,British Indian Ocean Territory (Chagos Archipelago),2023-05-31,2024-03-06,basic,0,,False,,3,,False
3ef7695b-ef64-48d6-af51-f91c1c1e5ca2,Nicholas Lane,nathanielhaney@example.org,Australia,2023-06-18,2024-02-24,enterprise,0,,True,2023-09-03,10,,False
9f878cdb-9da4-4698-bf3b-39489f7b9c1a,Katherine Perry,sabrinajones@example.org,Eritrea,2021-08-14,2022-01-03,enterprise,1,,True,2021-11-13,10,,False
d71a115a-340e-4ca2-948e-841866881cb4,Austin Fields,hayley47@example.net,Timor-Leste,2023-11-23,2023-12-19,basic,1,2024-11-22,False,,10,,True
b745d175-1d53-43d7-ab5f-81412d73a43c,Joshua Ray,charles00@example.org,French Guiana,2024-04-16,2024-09-26,pro,2,2024-06-03,True,2024-06-19,5,,True
e69d2571-e160-429f-85e9-d00093fd77e0,Harold Smith,kristinberg@example.org,Antarctica (the territory South of 60 deg S),2023-12-16,2024-11-24,basic,1,2024-06-19,False,,10,True,True
678d89bb-246d-4e83-951a-1f4be0dc4e73,David Singh,lorraine65@example.org,Swaziland,2022-05-18,2022-08-10,basic,1,,False,,4,,False
e94831d9-b6cb-4729-a455-0d7fae9a39cb,Amy Davis,efrazier@example.org,Austria,2020-03-10,2020-03-19,basic,2,2020-08-01,False,,6,,True
e60f60ee-67b4-41f4-91e2-f65410362f88,Emily Clay,youngjacob@example.org,Madagascar,2024-09-03,2025-07-22,enterprise,1,,False,,6,,False
2875aa95-21ac-4321-9906-b937ffd81791,Christie Blake,brendaramsey@example.com,Saint Barthelemy,2022-10-02,2022-11-14,basic,1,,True,2022-11-16,0,,False
e20f899b-71bf-40b1-a2f2-12de73dbe5ca,Brandon Chambers,morganmccullough@example.net,Saint Vincent and the Grenadines,2022-05-06,2022-09-19,pro,1,,False,,3,,False
ffd31880-b903-4593-a6dc-a674047a2791,Terry Sanchez,michaelgarza@example.net,Solomon Islands,2023-02-09,2023-05-18,basic,0,,True,2023-03-30,9,False,False
d2c74121-cbec-4bea-bc14-60458e2bae92,Katie Gardner,mdodson@example.net,Macao,2021-02-28,2022-01-09,basic,1,2021-10-19,True,2021-04-12,7,,True
972ff010-14c4-4a01-a0fe-8010e2ce304f,Terry Jennings,sandra15@example.org,Ireland,2022-06-05,2022-12-22,enterprise,2,,False,,4,,False
dfedb7fa-c186-4ac9-ab4a-09799c70e954,Isabella Rhodes,cpierce@example.net,Czech Republic,2022-04-16,2022-10-28,basic,1,2023-03-15,False,,8,,True
ae201998-6efa-4dec-9332-228a9eb16264,Michelle Bridges,sparker@example.org,Turks and Caicos Islands,2020-03-20,2020-04-05,pro,3,,False,,10,True,False
d85be6d4-e21a-45ae-9a56-bad43c4cb00c,Joshua Price,parkamber@example.net,Mali,2024-11-26,2025-01-03,basic,3,,False,,8,True,False
af8e5e66-d74e-41a3-8b41-37a6a7cbcd7c,Brandon Johnson,janetwagner@example.net,Saint Kitts and Nevis,2021-05-16,2022-02-25,basic,2,,False,,0,,False
20f39405-548a-4bb5-8816-010793d705fd,Maria Smith,websteremily@example.org,Holy See (Vatican City State),2022-01-21,2022-07-10,basic,2,2022-11-10,True,2022-06-09,3,,True
13fd819a-41c9-4814-92e5-2a7ea812ba2b,Ronald Rodriguez,rsoto@example.net,Mongolia,2022-05-26,2023-05-24,basic,1,2023-02-24,False,,5,,True
bb3f805b-344a-4d42-aea1-04bc39c3505c,James Roberts,michellebeasley@example.org,Reunion,2024-05-23,2025-01-23,enterprise,2,,True,2024-08-13,9,,False
b941d1fd-fbe3-4902-992a-452c3373722d,Valerie Taylor,stanleytaylor@example.com,Russian Federation,2023-03-08,2023-11-07,enterprise,3,,True,2023-06-17,5,False,False
6d74f335-7594-4196-91b5-b9b8151d166f,Ernest Reid,blacktravis@example.com,Lithuania,2021-03-23,2022-01-26,enterprise,3,,True,2021-07-22,7,,False
992eb748-3fb3-4064-958e-e9dff2febd85,Kirk Myers,nflores@example.net,French Southern Territories,2021-04-18,2022-02-13,pro,2,,False,,8,True,False
bd5a865e-083d-4bb4-9708-477461b69714,Sandra Brown,kathleenortega@example.net,Somalia,2023-04-15,2023-06-01,basic,0,,True,2023-09-03,6,,False
6b48fdeb-97ff-4b64-bccf-b5b9df5c40a9,Mary Sparks,alexander12@example.org,Kuwait,2020-11-28,2021-07-13,basic,0,,False,,2,,False
c0be4281-257e-461f-9f82-b1c78a78cebc,Timothy Cain,hodgesmicheal@example.com,Armenia,2023-09-10,2024-04-28,enterprise,0,2024-08-15,True,2024-02-26,4,,True
0ebe54da-69f1-4097-aa97-dd6d4527abfc,Anthony Bell,andersongina@example.com,Italy,2021-10-24,2022-09-10,pro,1,,True,2022-04-04,0,,False
cfa91872-a1d7-4ef2-9130-74987ac831e5,Elizabeth Miller,hmitchell@example.net,Guam,2024-02-06,2024-04-24,enterprise,3,2024-10-08,False,,10,,True
72177231-2c23-45ed-a8c0-897d12ab89db,Heather Greene,djackson@example.com,United Arab Emirates,2023-01-13,2023-03-17,pro,2,,False,,9,,False
f855582d-58ca-41c4-97c8-17a494842041,Terry Clements,galvankimberly@example.org,New Caledonia,2020-04-30,2020-11-14,pro,2,,True,2020-08-15,2,,False
